epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1710.93,0.97568,0.77838,1.09169,0.81202,0.71148,0.80386,0.57624,0.94651,0.69795,1.05762,0.0003169,0.0003169,0.0003169
71,2145.28,0.97417,0.77565,1.09182,0.81174,0.71198,0.80376,0.57717,0.94566,0.69699,1.05697,0.000307,0.000307,0.000307
72,2578.11,0.97175,0.77679,1.08848,0.81387,0.71083,0.80469,0.57744,0.94553,0.6955,1.0564,0.0002971,0.0002971,0.0002971
73,3011.34,0.96908,0.77153,1.088,0.81777,0.7091,0.80499,0.57789,0.94514,0.69439,1.05603,0.0002872,0.0002872,0.0002872
74,3445.16,0.96992,0.77141,1.08664,0.81681,0.71087,0.80548,0.57817,0.94407,0.69317,1.05517,0.0002773,0.0002773,0.0002773
75,3878.08,0.96288,0.76523,1.08375,0.81444,0.7127,0.80618,0.5788,0.94324,0.6922,1.05448,0.0002674,0.0002674,0.0002674
76,4311.87,0.96416,0.76491,1.08322,0.81538,0.71328,0.80629,0.57905,0.9421,0.69148,1.05334,0.0002575,0.0002575,0.0002575
77,4745.05,0.96138,0.75974,1.0816,0.81876,0.71136,0.8061,0.57926,0.94177,0.69058,1.05257,0.0002476,0.0002476,0.0002476
78,5178.34,0.96133,0.75868,1.08048,0.81924,0.71087,0.8064,0.57989,0.94104,0.69019,1.05174,0.0002377,0.0002377,0.0002377
79,5611.95,0.95809,0.75697,1.07978,0.81826,0.71207,0.80658,0.58051,0.94071,0.68961,1.05144,0.0002278,0.0002278,0.0002278
80,6043.02,0.9562,0.7549,1.07864,0.82567,0.70641,0.80721,0.58049,0.94029,0.68921,1.0508,0.0002179,0.0002179,0.0002179
81,6472.46,0.95262,0.75024,1.07793,0.82228,0.70882,0.8076,0.58064,0.93991,0.68867,1.05053,0.000208,0.000208,0.000208
82,6906,0.95101,0.74783,1.07726,0.82108,0.71027,0.80755,0.58104,0.93927,0.68811,1.05009,0.0001981,0.0001981,0.0001981
83,7338.14,0.94892,0.7432,1.07408,0.81948,0.71244,0.80834,0.58112,0.93797,0.68707,1.04931,0.0001882,0.0001882,0.0001882
84,7769.12,0.94706,0.7429,1.07366,0.8184,0.71365,0.8086,0.58173,0.93762,0.68661,1.04872,0.0001783,0.0001783,0.0001783
85,8201.62,0.94326,0.74009,1.07228,0.81847,0.71356,0.80885,0.5821,0.93761,0.68659,1.04831,0.0001684,0.0001684,0.0001684
86,8632.73,0.94151,0.73514,1.07011,0.8184,0.71505,0.80889,0.58251,0.93658,0.68557,1.04754,0.0001585,0.0001585,0.0001585
87,9061.16,0.93878,0.72977,1.06822,0.8184,0.71421,0.80918,0.58277,0.93621,0.68486,1.04723,0.0001486,0.0001486,0.0001486
88,9487.81,0.93485,0.72516,1.0681,0.81835,0.71448,0.80912,0.58298,0.93563,0.68456,1.04684,0.0001387,0.0001387,0.0001387
89,9913.89,0.93201,0.72443,1.06667,0.82031,0.71421,0.80946,0.58327,0.93493,0.68355,1.04635,0.0001288,0.0001288,0.0001288
90,10339.9,0.93049,0.71933,1.06375,0.8182,0.71551,0.80941,0.58362,0.93414,0.68308,1.04578,0.0001189,0.0001189,0.0001189
