epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,14176.3,1.14005,1.04331,1.31399,0.76829,0.64684,0.73606,0.48605,1.13809,1.07799,1.32783,0.0004456,0.0004456,0.0004456
58,14758.7,1.14032,1.04232,1.31591,0.76849,0.6474,0.73625,0.48652,1.13731,1.0771,1.32701,0.0004357,0.0004357,0.0004357
59,15299.1,1.13762,1.0399,1.31165,0.77001,0.64774,0.73688,0.48709,1.1363,1.07702,1.32597,0.0004258,0.0004258,0.0004258
60,15847,1.13546,1.03495,1.30976,0.76974,0.64805,0.73717,0.48781,1.13577,1.07757,1.32534,0.0004159,0.0004159,0.0004159
61,16435.7,1.13531,1.03513,1.30975,0.76933,0.64879,0.73793,0.48841,1.13471,1.07904,1.3245,0.000406,0.000406,0.000406
62,16989.6,1.13415,1.03183,1.30848,0.76972,0.64879,0.73797,0.48908,1.13398,1.07907,1.32385,0.0003961,0.0003961,0.0003961
63,17562.7,1.13298,1.03148,1.30566,0.77136,0.6473,0.73845,0.49,1.13323,1.07925,1.32312,0.0003862,0.0003862,0.0003862
64,18141.5,1.12813,1.02493,1.30437,0.77272,0.64767,0.73939,0.49056,1.13285,1.08003,1.32262,0.0003763,0.0003763,0.0003763
65,18724,1.12722,1.02367,1.304,0.77446,0.64647,0.7395,0.49104,1.13176,1.08148,1.32177,0.0003664,0.0003664,0.0003664
66,19283.8,1.12666,1.0211,1.30365,0.77411,0.64775,0.74016,0.49126,1.13094,1.0829,1.32117,0.0003565,0.0003565,0.0003565
67,19842.1,1.12234,1.01528,1.29896,0.77538,0.6473,0.73996,0.49159,1.13063,1.08431,1.32052,0.0003466,0.0003466,0.0003466
68,20419.7,1.11897,1.01246,1.30018,0.77268,0.64758,0.73972,0.49208,1.12966,1.08445,1.31985,0.0003367,0.0003367,0.0003367
69,20992.9,1.11929,1.00934,1.29844,0.77463,0.6474,0.74012,0.49279,1.12902,1.0855,1.31935,0.0003268,0.0003268,0.0003268
70,580.509,1.11987,1.00991,1.30282,0.77871,0.6474,0.74234,0.49458,1.12661,1.07728,1.31691,0.0003169,0.0003169,0.0003169
71,1086.61,1.12081,1.01363,1.30205,0.77902,0.64962,0.74431,0.49609,1.12412,1.06773,1.31435,0.000307,0.000307,0.000307
72,1664.42,1.12099,1.01319,1.30177,0.77567,0.65259,0.74617,0.49814,1.12217,1.06008,1.3122,0.0002971,0.0002971,0.0002971
73,2203.3,1.11604,1.00818,1.30065,0.77875,0.65296,0.74748,0.49945,1.12048,1.05385,1.31048,0.0002872,0.0002872,0.0002872
74,2736.37,1.11846,1.00828,1.29881,0.77804,0.65491,0.74894,0.50102,1.11843,1.04793,1.30866,0.0002773,0.0002773,0.0002773
75,3254.03,1.11352,1.00388,1.29743,0.77898,0.65572,0.74988,0.50175,1.1169,1.04345,1.30714,0.0002674,0.0002674,0.0002674
