epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,6119.53,1.82115,0.95546,0.87783,0.69808,0.5112,0.57014,0.25503,1.84389,0.96775,0.87584,0.0002674,0.0002674,0.0002674
76,6199.44,1.79223,0.93833,0.87878,0.69879,0.5092,0.57108,0.25604,1.83958,0.97284,0.87567,0.0002575,0.0002575,0.0002575
77,6279.49,1.81764,0.95464,0.87357,0.70011,0.50934,0.57097,0.25476,1.83979,0.96781,0.87573,0.0002476,0.0002476,0.0002476
78,6359.54,1.79997,0.93782,0.87527,0.70054,0.50855,0.57255,0.25584,1.83728,0.96642,0.87575,0.0002377,0.0002377,0.0002377
79,6439.3,1.7971,0.93598,0.87579,0.69579,0.51228,0.57308,0.25584,1.84344,0.96313,0.87545,0.0002278,0.0002278,0.0002278
80,6519.25,1.79399,0.93488,0.87368,0.70778,0.50963,0.57441,0.25742,1.83881,0.96385,0.87517,0.0002179,0.0002179,0.0002179
81,6599.26,1.80426,0.93602,0.87316,0.7057,0.50698,0.57241,0.25636,1.83979,0.96321,0.87425,0.000208,0.000208,0.000208
82,6679.19,1.80245,0.93939,0.87169,0.70689,0.50805,0.57394,0.25629,1.84416,0.96093,0.87542,0.0001981,0.0001981,0.0001981
83,6759.12,1.77765,0.91864,0.87134,0.71273,0.50505,0.57407,0.2569,1.83783,0.95422,0.87507,0.0001882,0.0001882,0.0001882
84,6838.84,1.77885,0.92174,0.87171,0.70022,0.51317,0.57689,0.25763,1.83542,0.95613,0.87433,0.0001783,0.0001783,0.0001783
85,6918.97,1.76573,0.91435,0.87026,0.70942,0.5054,0.57466,0.25701,1.83769,0.96111,0.87449,0.0001684,0.0001684,0.0001684
86,6998.97,1.76954,0.9127,0.87269,0.7091,0.50605,0.57609,0.25761,1.83676,0.95982,0.87476,0.0001585,0.0001585,0.0001585
87,7078.91,1.78055,0.92048,0.86935,0.70383,0.50841,0.57633,0.25824,1.83567,0.95883,0.87486,0.0001486,0.0001486,0.0001486
88,7158.8,1.75927,0.90525,0.86698,0.71246,0.50669,0.57813,0.25865,1.83869,0.95738,0.8745,0.0001387,0.0001387,0.0001387
89,7238.81,1.7581,0.90564,0.86712,0.70493,0.51103,0.57737,0.2585,1.84178,0.95757,0.87499,0.0001288,0.0001288,0.0001288
90,7318.9,1.74528,0.89647,0.87119,0.71064,0.50712,0.57783,0.25895,1.84015,0.95338,0.87535,0.0001189,0.0001189,0.0001189
91,7398.39,1.74854,0.91103,0.87506,0.70957,0.50691,0.57636,0.25808,1.846,0.95739,0.87685,0.000109,0.000109,0.000109
92,7477.46,1.73376,0.89699,0.87191,0.70242,0.5087,0.5747,0.25769,1.84547,0.95803,0.87716,9.91e-05,9.91e-05,9.91e-05
93,7556.48,1.71923,0.88675,0.86821,0.70272,0.51349,0.57618,0.25825,1.84189,0.9564,0.87707,8.92e-05,8.92e-05,8.92e-05
94,7635.49,1.72503,0.88922,0.87279,0.70114,0.51271,0.57428,0.2578,1.84047,0.95486,0.87643,7.93e-05,7.93e-05,7.93e-05
95,7714.46,1.69895,0.87517,0.87041,0.70568,0.51133,0.57549,0.25769,1.84111,0.95494,0.87715,6.94e-05,6.94e-05,6.94e-05
96,7793.3,1.70196,0.87268,0.8683,0.70035,0.51348,0.57712,0.25817,1.84169,0.95409,0.87694,5.95e-05,5.95e-05,5.95e-05
97,7872.33,1.69941,0.86646,0.86748,0.7,0.51321,0.57666,0.25806,1.84421,0.95465,0.87778,4.96e-05,4.96e-05,4.96e-05
98,7951.31,1.69598,0.86606,0.86564,0.70104,0.51163,0.57653,0.25809,1.84532,0.95431,0.87777,3.97e-05,3.97e-05,3.97e-05
99,8030.2,1.69464,0.86387,0.8672,0.70041,0.51349,0.57718,0.25828,1.84531,0.95396,0.87751,2.98e-05,2.98e-05,2.98e-05
100,8109.11,1.68824,0.86188,0.86533,0.70046,0.51293,0.57671,0.25837,1.84456,0.95402,0.8776,1.99e-05,1.99e-05,1.99e-05
