epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,6292.87,1.01164,0.87183,1.28815,0.81935,0.71745,0.81656,0.58925,0.96593,0.78037,1.2502,0.0002971,0.0002971,0.0002971
73,7177.32,1.00969,0.86544,1.28737,0.81905,0.71755,0.81727,0.59022,0.96514,0.77887,1.2496,0.0002872,0.0002872,0.0002872
74,8067.12,1.0044,0.86207,1.28351,0.81805,0.71875,0.81749,0.59069,0.96435,0.77755,1.24895,0.0002773,0.0002773,0.0002773
75,8956.54,1.00617,0.86132,1.28273,0.81477,0.72202,0.81773,0.59148,0.96338,0.77649,1.24801,0.0002674,0.0002674,0.0002674
76,9836.94,0.99804,0.85439,1.28012,0.81432,0.722,0.8185,0.59204,0.96289,0.77508,1.24754,0.0002575,0.0002575,0.0002575
77,10698.4,0.99963,0.85192,1.2796,0.81785,0.72033,0.81871,0.59265,0.96262,0.77347,1.24741,0.0002476,0.0002476,0.0002476
78,11559.2,0.99838,0.84715,1.27758,0.81204,0.72562,0.81915,0.59315,0.96209,0.7715,1.24667,0.0002377,0.0002377,0.0002377
79,12427.8,0.99468,0.8447,1.27812,0.81246,0.72556,0.81984,0.59383,0.96129,0.76912,1.24594,0.0002278,0.0002278,0.0002278
80,13297.4,0.99312,0.84148,1.2764,0.81197,0.72525,0.82026,0.5944,0.96039,0.76731,1.24524,0.0002179,0.0002179,0.0002179
81,14177.8,0.98666,0.83327,1.27094,0.81347,0.72395,0.82053,0.59508,0.95902,0.76564,1.24414,0.000208,0.000208,0.000208
82,15058.8,0.98787,0.83575,1.27137,0.81434,0.72367,0.82094,0.59544,0.95749,0.76416,1.24267,0.0001981,0.0001981,0.0001981
83,15950.7,0.98289,0.83111,1.26946,0.81667,0.72237,0.82088,0.59608,0.95629,0.76324,1.24174,0.0001882,0.0001882,0.0001882
84,16827.9,0.9825,0.82671,1.26814,0.82179,0.7195,0.8216,0.59692,0.95537,0.76213,1.24073,0.0001783,0.0001783,0.0001783
85,17717.5,0.98279,0.82561,1.26782,0.81789,0.72223,0.82208,0.59712,0.95452,0.76117,1.24005,0.0001684,0.0001684,0.0001684
86,18607.2,0.97946,0.82418,1.26576,0.822,0.71996,0.82254,0.59794,0.95364,0.7607,1.23896,0.0001585,0.0001585,0.0001585
87,19491.7,0.97494,0.81506,1.26491,0.82315,0.72082,0.82241,0.59845,0.95247,0.75996,1.23791,0.0001486,0.0001486,0.0001486
88,20384,0.97172,0.81131,1.26027,0.82078,0.72274,0.82307,0.59922,0.95168,0.75814,1.23668,0.0001387,0.0001387,0.0001387
89,21271.6,0.97028,0.80819,1.25781,0.82033,0.722,0.82296,0.5995,0.95035,0.75709,1.23533,0.0001288,0.0001288,0.0001288
90,943.166,0.95185,0.78775,1.24706,0.81865,0.72297,0.8232,0.59969,0.9503,0.75525,1.23536,0.0001189,0.0001189,0.0001189
91,1772.96,0.97234,0.78117,1.25446,0.81799,0.72543,0.82404,0.60031,0.94991,0.7538,1.23527,0.000109,0.000109,0.000109
92,2602.24,0.96643,0.77167,1.24901,0.81665,0.72831,0.82496,0.60088,0.94909,0.75182,1.2349,9.91e-05,9.91e-05,9.91e-05
93,3430.67,0.96164,0.76652,1.24581,0.8133,0.73147,0.82509,0.60104,0.94853,0.75049,1.23463,8.92e-05,8.92e-05,8.92e-05
94,4240.67,0.9567,0.76192,1.24554,0.81906,0.73017,0.82533,0.60143,0.94787,0.74864,1.23507,7.93e-05,7.93e-05,7.93e-05
95,5052.74,0.95367,0.7541,1.23872,0.81814,0.73135,0.82611,0.602,0.94704,0.7468,1.2346,6.94e-05,6.94e-05,6.94e-05
96,5860.15,0.94942,0.74837,1.23933,0.81993,0.73044,0.8268,0.60256,0.9469,0.7455,1.23464,5.95e-05,5.95e-05,5.95e-05
97,6667.51,0.94437,0.74188,1.23216,0.82039,0.72985,0.82736,0.60248,0.94695,0.7447,1.23424,4.96e-05,4.96e-05,4.96e-05
98,7477.52,0.93975,0.73629,1.22997,0.82216,0.72757,0.8277,0.60281,0.9466,0.7437,1.23389,3.97e-05,3.97e-05,3.97e-05
99,8285.09,0.93539,0.72757,1.22687,0.81934,0.73222,0.82819,0.60322,0.94642,0.74209,1.23381,2.98e-05,2.98e-05,2.98e-05
100,9092.58,0.9305,0.72332,1.22285,0.82329,0.73017,0.82847,0.60336,0.94638,0.74151,1.23354,1.99e-05,1.99e-05,1.99e-05
