epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,1683.23,2.10174,1.17883,0.9136,0.63964,0.42034,0.47587,0.19339,2.09606,1.13305,0.90413,0.0003268,0.0003268,0.0003268
70,1707.7,2.1109,1.18129,0.91305,0.64318,0.42057,0.47565,0.19341,2.09976,1.13702,0.90425,0.0003169,0.0003169,0.0003169
71,1731.97,2.10371,1.17863,0.91183,0.63789,0.42172,0.47726,0.19378,2.09244,1.13718,0.90312,0.000307,0.000307,0.000307
72,1756.37,2.10933,1.18122,0.91521,0.64309,0.41893,0.47609,0.19345,2.09557,1.14061,0.90413,0.0002971,0.0002971,0.0002971
73,1781.04,2.09031,1.15988,0.91217,0.63939,0.42256,0.4787,0.19452,2.09083,1.13305,0.90319,0.0002872,0.0002872,0.0002872
74,1805.66,2.1086,1.1688,0.91173,0.63314,0.42473,0.47846,0.19413,2.09231,1.138,0.90333,0.0002773,0.0002773,0.0002773
75,1830.13,2.08104,1.16091,0.91041,0.63592,0.42408,0.47972,0.19601,2.08422,1.13243,0.90302,0.0002674,0.0002674,0.0002674
76,1854.66,2.06543,1.14761,0.9147,0.63873,0.42387,0.47999,0.19587,2.07958,1.13146,0.90276,0.0002575,0.0002575,0.0002575
77,1879.05,2.0823,1.16651,0.9073,0.63174,0.42444,0.47773,0.19434,2.08718,1.13516,0.90376,0.0002476,0.0002476,0.0002476
78,1903.46,2.07407,1.15189,0.91057,0.64147,0.42186,0.47953,0.19513,2.07645,1.13041,0.90247,0.0002377,0.0002377,0.0002377
79,1927.08,2.06747,1.15206,0.91087,0.63108,0.42759,0.48178,0.19564,2.08216,1.13024,0.90293,0.0002278,0.0002278,0.0002278
80,1950.98,2.07083,1.15113,0.90858,0.63934,0.42322,0.48065,0.19621,2.07908,1.12912,0.90221,0.0002179,0.0002179,0.0002179
81,1974.75,2.07992,1.14954,0.90637,0.63764,0.42279,0.48031,0.19549,2.08369,1.12865,0.90211,0.000208,0.000208,0.000208
82,1998.56,2.08478,1.15577,0.90584,0.62822,0.42945,0.4823,0.19641,2.08007,1.12673,0.90169,0.0001981,0.0001981,0.0001981
83,2022.59,2.05767,1.13736,0.90627,0.6302,0.42609,0.47989,0.19639,2.07632,1.12464,0.90232,0.0001882,0.0001882,0.0001882
84,2046.29,2.06424,1.14113,0.90839,0.63366,0.42852,0.48281,0.19764,2.07239,1.12183,0.90221,0.0001783,0.0001783,0.0001783
85,2070.25,2.05399,1.1384,0.9059,0.61851,0.42988,0.47909,0.19595,2.07557,1.12604,0.90251,0.0001684,0.0001684,0.0001684
86,2094.13,2.05559,1.13251,0.90844,0.62654,0.42768,0.48069,0.19675,2.0743,1.12561,0.90221,0.0001585,0.0001585,0.0001585
87,2118.05,2.069,1.1483,0.90475,0.62933,0.42967,0.4814,0.19638,2.07603,1.12508,0.90214,0.0001486,0.0001486,0.0001486
88,2141.75,2.04603,1.12863,0.90234,0.62735,0.43188,0.48284,0.19717,2.07143,1.12293,0.90146,0.0001387,0.0001387,0.0001387
89,2165.55,2.05072,1.13294,0.9038,0.62137,0.43104,0.48151,0.19688,2.07298,1.12149,0.90108,0.0001288,0.0001288,0.0001288
90,2189.48,2.03423,1.12232,0.90691,0.62466,0.43052,0.48216,0.19724,2.07194,1.12158,0.90052,0.0001189,0.0001189,0.0001189
91,2212.89,2.0216,1.13595,0.9134,0.63064,0.42995,0.48282,0.1972,2.07282,1.12315,0.90103,0.000109,0.000109,0.000109
92,2235.63,2.01156,1.12293,0.90898,0.6327,0.4278,0.48029,0.19606,2.07792,1.12593,0.90178,9.91e-05,9.91e-05,9.91e-05
93,2258.59,1.99081,1.10156,0.9024,0.62984,0.42909,0.48075,0.19622,2.07708,1.12556,0.90157,8.92e-05,8.92e-05,8.92e-05
94,2281.64,2.00203,1.107,0.90756,0.62688,0.42988,0.48047,0.19712,2.07462,1.12493,0.90146,7.93e-05,7.93e-05,7.93e-05
95,2304.51,1.97412,1.0982,0.90549,0.62996,0.42924,0.48048,0.19654,2.0746,1.12571,0.9016,6.94e-05,6.94e-05,6.94e-05
96,2327.25,1.98767,1.0976,0.90521,0.62687,0.43203,0.48166,0.19738,2.07279,1.1242,0.90132,5.95e-05,5.95e-05,5.95e-05
97,2350.16,1.98187,1.08931,0.90478,0.6306,0.43031,0.48259,0.19821,2.07162,1.12388,0.90167,4.96e-05,4.96e-05,4.96e-05
98,2373.05,1.97661,1.08575,0.90304,0.62609,0.42909,0.48086,0.19754,2.07401,1.12454,0.90167,3.97e-05,3.97e-05,3.97e-05
99,2395.77,1.9807,1.09551,0.90333,0.63234,0.42846,0.48123,0.19757,2.07301,1.12353,0.9015,2.98e-05,2.98e-05,2.98e-05
100,2418.75,1.97541,1.09268,0.90186,0.63688,0.42664,0.48181,0.19748,2.07142,1.12367,0.90108,1.99e-05,1.99e-05,1.99e-05
